Vancouver,Max of Vancouver,,Vancouver
180,290.36,,180
170,291.34,,170
120,292.58,,120
120,293.32,,120
140,294.34,,140
130,294.92,,130
170,295.36,,170
130,295.52,,130
160,295.52,,160
130,294.52,,130
120,293.94,,120
130,292.57,,130
150,291.16,,150
110,290.13,,110
130,290.13,,130
130,289.13,,130
90,289.13,,90
30,288.65,,30
180,287.61,,180
51,287.65,,51
20,287.16,,20
0,286.9,,0
360,287.14,,360
62,288.53,,62
0,290.18,,0
230,291.74,,230
230,293.16,,230
240,294,,240
260,295.78,,260
340,297,,340
330,297.6,,330
230,298.4,,230
260,298.2,,260
230,297.4,,230
220,295.99,,220
170,293.8,,170
150,291.97,,150
150,290.15,,150
110,290.12,,110
100,289.39,,100
160,289.18,,160
110,288.4,,110
170,287.92,,170
80,287.13,,80
110,287.11,,110
54,286.93,,54
0,286.91,,0
54,288.92,,54
187,290.73,,187
360,292.74,,360
250,293.76,,250
280,295.78,,280
290,296.8,,290
300,297.42,,300
350,297.86,,350
300,297.82,,300
280,297.61,,280
270,297.61,,270
280,296.61,,280
248,294.61,,248
160,292.38,,160
190,290.86,,190
240,290.39,,240
230,290.62,,230
270,289.36,,270
160,288.65,,160
150,288.39,,150
310,288.09,,310
310,287.84,,310
310,287.92,,310
310,288.91,,310
320,290.12,,320
320,291.61,,320
290,292.89,,290
280,294.37,,280
280,295.79,,280
320,297.05,,320
280,297.8,,280
340,298.46,,340
260,298.82,,260
270,298.44,,270
230,298.23,,230
260,296.8,,260
200,294.99,,200
220,293.35,,220
298,291.63,,298
280,291.2,,280
94,290.65,,94
94,289.62,,94
94,289.41,,94
65,289.14,,65
65,288.15,,65
65,287.83,,65
0,287.52,,0
0,287.92,,0
220,290.12,,220
0,292.14,,0
220,293.37,,220
220,295.56,,220
250,296.19,,250
220,296.96,,220
240,299,,240
240,299.61,,240
230,298.97,,230
230,299.81,,230
250,297.71,,250
270,298.19,,270
239,295.96,,239
160,293.41,,160
100,292.67,,100
100,292.16,,100
130,290.87,,130
160,290.14,,160
54,289.38,,54
160,289.15,,160
110,288.38,,110
110,288.12,,110
110,287.51,,110
160,287.92,,160
190,289.75,,190
180,291.33,,180
220,293.33,,220
350,294.6,,350
200,296.32,,200
230,297.89,,230
350,298.81,,350
240,300,,240
240,300.02,,240
260,300.19,,260
240,299.22,,240
0,298,,0
0,295.6,,0
0,293.36,,0
210,292.12,,210
270,291.4,,270
240,290.12,,240
150,290.12,,150
120,289.12,,120
90,288.63,,90
90,288.12,,90
90,287.36,,90
100,287.12,,100
130,287.32,,130
90,288.31,,90
100,290.38,,100
140,291.92,,140
140,293.29,,140
170,295.46,,170
180,296.1,,180
170,297.11,,170
170,297.72,,170
170,297.88,,170
170,297.41,,170
170,295.89,,170
160,294.4,,160
170,293.46,,170
170,291.61,,170
160,289.89,,160
170,288.41,,170
170,288.66,,170
160,288.41,,160
170,288.4,,170
180,287.95,,180
160,287.14,,160
160,287.42,,160
160,287.78,,160
170,288.15,,170
180,288.75,,180
170,289.75,,170
160,290.76,,160
170,291.61,,170
170,292.39,,170
180,293.99,,180
180,294.98,,180
170,294.8,,170
170,294.98,,170
170,294.38,,170
170,293.81,,170
160,292.58,,160
170,291.98,,170
100,291.8,,100
220,291.39,,220
210,290.43,,210
180,289.17,,180
180,288.9,,180
100,288.66,,100
0,288.39,,0
110,288.65,,110
120,288.65,,120
160,288.73,,160
160,289.15,,160
170,289.56,,170
150,290.98,,150
180,291.6,,180
160,292.59,,160
0,292.77,,0
160,293.58,,160
160,293.38,,160
170,293.97,,170
170,294.14,,170
160,294.38,,160
170,293.59,,170
160,292.99,,160
180,291.18,,180
150,289.96,,150
150,288.62,,150
160,288.65,,160
160,288.41,,160
150,287.88,,150
180,286.91,,180
160,286.88,,160
170,287.15,,170
160,286.92,,160
170,286.11,,170
170,286.5,,170
180,287.73,,180
170,288.75,,170
180,289.96,,180
170,291.37,,170
150,292.17,,150
190,292.78,,190
350,293.17,,350
360,293.19,,360
0,293.79,,0
220,293.2,,220
200,292.99,,200
235,292.6,,235
235,290.41,,235
232,289.21,,232
232,288.42,,232
304,287.91,,304
180,287.86,,180
170,287.62,,170
180,286.13,,180
150,285.65,,150
69,284.92,,69
69,284.43,,69
68,284.13,,68
170,285.69,,170
190,287.95,,190
340,289.96,,340
0,291.19,,0
180,292.2,,180
0,293.39,,0
230,294.2,,230
10,295.17,,10
0,295.6,,0
360,295.42,,360
250,295.8,,250
210,295.6,,210
170,294.41,,170
170,292.43,,170
160,290.6,,160
180,289.67,,180
100,289.13,,100
86,287.053,,86
86,287.053,,86
86,287.053,,86
180,287.15,,180
78,286.41,,78
100,286.6,,100
170,286.7,,170
180,287.28,,180
180,288.53,,180
170,289.39,,170
170,290.43,,170
180,291.65,,180
160,292.21,,160
180,293.82,,180
160,294.8,,160
180,295.18,,180
170,295.39,,170
180,295.61,,180
170,294.63,,170
160,293.83,,160
180,292.42,,180
170,291.39,,170
180,290.66,,180
180,289.91,,180
180,289.68,,180
180,288.95,,180
170,288.68,,170
170,288.66,,170
170,288.38,,170
170,288.38,,170
180,287.53,,180
170,287.93,,170
180,289.77,,180
190,290.98,,190
170,292.41,,170
170,293.41,,170
190,294.2,,190
0,294.59,,0
160,295.41,,160
180,296.03,,180
180,296.22,,180
180,296.14,,180
180,295.22,,180
160,294.41,,160
160,292.6,,160
180,291.18,,180
180,290.91,,180
150,289.63,,150
180,288.89,,180
180,288.44,,180
180,287.89,,180
180,287.64,,180
180,287.13,,180
180,286.88,,180
180,286.3,,180
170,286.9,,170
180,288.13,,180
100,290.15,,100
120,290.98,,120
160,291.78,,160
170,292.57,,170
180,293.17,,180
170,293.99,,170
160,294.37,,160
170,294.6,,170
180,295.23,,180
190,294.62,,190
180,293.42,,180
180,292.19,,180
180,290.99,,180
170,289.89,,170
170,289.13,,170
150,288.91,,150
150,288.42,,150
170,287.91,,170
170,287.62,,170
180,287.35,,180
180,287.63,,180
301,287.76,,301
140,288.56,,140
301,289.75,,301
0,290.75,,0
0,291.38,,0
0,291.98,,0
190,292.59,,190
0,294,,0
340,294.2,,340
270,294.79,,270
0,294.78,,0
0,294.41,,0
210,294.42,,210
180,293.23,,180
160,291.02,,160
180,289.77,,180
170,288.63,,170
160,288.36,,160
190,287.65,,190
180,287.13,,180
32,286.89,,32
83,285.93,,83
83,286.18,,83
83,285.66,,83
180,286.53,,180
0,286.73,,0
180,287.75,,180
170,289.17,,170
0,290.98,,0
0,292.39,,0
180,293.21,,180
180,294.61,,180
160,294.81,,160
340,295.25,,340
150,295.42,,150
180,295.82,,180
170,295.24,,170
235,294.06,,235
160,291.84,,160
170,290.98,,170
180,289.89,,180
170,288.9,,170
170,288.67,,170
45,287.66,,45
45,286.66,,45
68,286.93,,68
68,286.18,,68
68,285.16,,68
59,285.55,,59
59,286.5,,59
140,288.72,,140
0,290.93,,0
255,291.06,,255
30,293.15,,30
360,294.79,,360
330,296.02,,330
350,297.22,,350
340,297.43,,340
350,297.64,,350
350,297.86,,350
271,297.45,,271
271,295.67,,271
271,293.07,,271
311,291.81,,311
311,290.18,,311
160,289.93,,160
51,289.44,,51
51,288.69,,51
160,288.45,,160
58,287.69,,58
58,287.45,,58
120,286.9,,120
67,286.97,,67
67,288.48,,67
67,290.91,,67
320,293.36,,320
125,295.01,,125
340,297.02,,340
200,297.81,,200
340,298.84,,340
350,299.65,,350
170,301.02,,170
170,300.84,,170
180,299.87,,180
180,299.08,,180
170,297.47,,170
180,295.69,,180
180,293.82,,180
180,292.19,,180
170,290.94,,170
190,290.19,,190
180,290.19,,180
170,289.66,,170
180,289.17,,180
180,288.91,,180
170,288.66,,170
170,288.15,,170
160,288.31,,160
180,290.34,,180
170,291.55,,170
170,292.77,,170
150,293.35,,150
150,294.34,,150
150,294.97,,150
140,295.74,,140
170,295.93,,170
180,296.15,,180
220,295.56,,220
180,294.97,,180
170,294.01,,170
170,292.59,,170
170,291.16,,170
80,289.86,,80
100,289.64,,100
180,289.15,,180
170,289.15,,170
300,289.12,,300
200,289.4,,200
144,289.38,,144
190,288.38,,190
180,287.53,,180
250,287.32,,250
0,288.13,,0
0,289.73,,0
0,290.74,,0
147,291.35,,147
180,292.54,,180
170,293.15,,170
180,293.73,,180
180,293.93,,180
180,294.54,,180
190,293.95,,190
210,293.75,,210
180,292.58,,180
140,290.55,,140
150,289.55,,150
126,288.66,,126
150,287.66,,150
110,286.65,,110
150,286.12,,150
62,285.36,,62
160,284.84,,160
71,284.31,,71
90,284.35,,90
90,284.92,,90
160,285.71,,160
90,286.92,,90
360,287.94,,360
350,289.37,,350
350,290.95,,350
240,292.16,,240
10,292.76,,10
360,294.01,,360
360,294.98,,360
330,295.18,,330
260,295.59,,260
250,294.79,,250
232,293.62,,232
232,291.16,,232
258,289.57,,258
160,287.81,,160
140,288.35,,140
150,287.09,,150
100,286.85,,100
130,285.58,,130
160,285.58,,160
60,285.08,,60
60,284.58,,60
61,283.9,,61
100,284.31,,100
61,287.5,,61
340,290.14,,340
350,292,,350
10,293.01,,10
360,294.83,,360
340,296.03,,340
230,296.81,,230
10,297.82,,10
10,298.45,,10
330,298.24,,330
280,298.01,,280
280,296.82,,280
330,294,,330
324,291.6,,324
324,290.15,,324
270,289.86,,270
350,289.64,,350
0,288.64,,0
30,288.12,,30
33,287.84,,33
340,287.36,,340
330,287.55,,330
0,287.5,,0
29,287.9,,29
330,291.33,,330
310,293.35,,310
320,295.2,,320
290,296.6,,290
290,297.63,,290
290,298.03,,290
300,299.21,,300
340,300.07,,340
0,300.27,,0
310,300.43,,310
300,300.23,,300
300,299.22,,300
320,296.38,,320
320,294.97,,320
160,292.88,,160
160,291.65,,160
170,290.65,,170
290,290.62,,290
270,290.9,,270
320,290.68,,320
0,290.59,,0
310,289.84,,310
310,288.7,,310
300,288.88,,300
340,291.73,,340
340,293.99,,340
310,296,,310
300,297.24,,300
0,298.7,,0
330,299.27,,330
0,299.69,,0
330,300.29,,330
330,300.9,,330
290,300.85,,290
310,300.22,,310
268,298.67,,268
268,295.63,,268
325,293.18,,325
325,292.44,,325
325,291.4,,325
190,290.9,,190
95,289.88,,95
95,289.13,,95
180,289.11,,180
56,288.87,,56
56,288.4,,56
67,287.5,,67
67,287.69,,67
67,291.28,,67
0,295.32,,0
180,297.36,,180
190,298.56,,190
150,299.72,,150
180,300.37,,180
190,301.36,,190
170,300.76,,170
170,301.36,,170
170,300.17,,170
170,298.98,,170
170,297.59,,170
170,295.8,,170
180,293.56,,180
180,292.42,,180
180,291.62,,180
180,290.92,,180
120,290.13,,120
120,289.65,,120
170,289.66,,170
170,288.89,,170
170,288.89,,170
90,288.34,,90
90,288.34,,90
170,289.72,,170
150,290.54,,150
180,291.54,,180
180,292.71,,180
160,293.1,,160
180,293.53,,180
170,294.11,,170
200,294.16,,200
200,294.45,,200
160,294.35,,160
170,294.37,,170
170,293.36,,170
180,292.17,,180
170,291.57,,170
170,290.95,,170
170,290.68,,170
170,290.45,,170
,289.68,,
170,289.68,,170
170,289.66,,170
65,288.72,,65
180,288.93,,180
260,287.56,,260
107,287.92,,107
107,289.52,,107
280,291.15,,280
205,291.54,,205
205,292.78,,205
10,293.58,,10
290,294.56,,290
242,295.56,,242
240,295.19,,240
238,296.2,,238
238,295.81,,238
0,295.39,,0
180,294.78,,180
170,292.35,,170
160,291.13,,160
160,289.89,,160
150,289.15,,150
160,288.92,,160
120,288.39,,120
160,287.89,,160
160,287.12,,160
80,286.62,,80
80,286.11,,80
100,285.52,,100
49,285.5,,49
0,288.34,,0
340,290.56,,340
330,291.76,,330
350,293.2,,350
330,294.45,,330
260,295.6,,260
247,296.65,,247
255,297.26,,255
255,298.06,,255
270,298.03,,270
256,297.68,,256
256,296.05,,256
256,293.62,,256
306,291.97,,306
306,290.65,,306
306,290.14,,306
39,289.41,,39
39,288.91,,39
39,287.91,,39
43,288.39,,43
43,287.36,,43
43,287.62,,43
42,287.13,,42
42,286.52,,42
42,290.91,,42
173,293.35,,173
10,295.58,,10
340,297.2,,340
230,298.6,,230
360,299.83,,360
239,300.29,,239
230,301.22,,230
224,301.28,,224
224,301.28,,224
170,301.26,,170
240,299.8,,240
330,296.37,,330
170,294.76,,170
160,290.2,,160
22,289.08,,22
170,291.84,,170
310,290.65,,310
260,289.65,,260
44,289.67,,44
44,289.08,,44
280,288.56,,280
320,288.1,,320
350,288.51,,350
310,291.91,,310
300,294.53,,300
300,296.77,,300
330,298.24,,330
290,299.02,,290
290,300.02,,290
290,300.84,,290
290,301.63,,290
290,301.83,,290
300,301.43,,300
300,301.25,,300
260,298.82,,260
230,295.78,,230
319,293.98,,319
0,292.88,,0
10,291.62,,10
0,291.58,,0
0,291.62,,0
100,290.12,,100
0,289.62,,0
350,290.36,,350
300,289.09,,300
310,289.54,,310
300,289.46,,300
290,292.11,,290
330,294.77,,330
330,297.42,,330
320,299.28,,320
320,300.88,,320
340,301.49,,340
330,302.31,,330
330,302.35,,330
285,302.51,,285
285,302.09,,285
299,301.08,,299
299,298.64,,299
299,296.58,,299
314,294.57,,314
314,293.37,,314
314,292.84,,314
180,292.37,,180
330,291.88,,330
326,291.81,,326
9,292.31,,9
9,291.31,,9
9,291.36,,9
200,291.92,,200
0,292.73,,0
30,293.33,,30
340,294.74,,340
340,296.2,,340
350,297.01,,350
330,297.82,,330
340,298.02,,340
76,299.05,,76
350,298.8,,350
265,298.83,,265
180,297.22,,180
310,297.41,,310
339,296.8,,339
339,295.43,,339
244,295.16,,244
200,292.91,,200
160,293.17,,160
31,292.67,,31
190,292.41,,190
31,291.41,,31
150,292.15,,150
160,291.65,,160
160,291.41,,160
150,291.34,,150
150,291.34,,150
70,290.76,,70
170,291.66,,170
180,294.14,,180
190,295.56,,190
193,295.76,,193
193,296.39,,193
193,297.01,,193
174,293.15,,174
0,297.95,,0
130,296.56,,130
170,295.18,,170
170,294.16,,170
320,292.82,,320
170,293,,170
349,292.22,,349
349,291.68,,349
160,291.91,,160
170,291.62,,170
98,290.66,,98
160,289.89,,160
180,289.89,,180
0,289.39,,0
63,289.34,,63
63,289.17,,63
0,289.74,,0
90,291.15,,90
190,292.33,,190
170,293.33,,170
218,294.16,,218
330,294.61,,330
300,295.22,,300
340,295.22,,340
223,295.01,,223
160,293.99,,160
179,293.59,,179
179,292.77,,179
179,292.16,,179
290,291.33,,290
98,290.62,,98
230,290.4,,230
94,290.13,,94
170,289.92,,170
280,290.13,,280
310,290.4,,310
160,289.92,,160
170,289.66,,170
69,289.78,,69
170,289.77,,170
69,289.76,,69
0,289.34,,0
200,289.92,,200
280,291.15,,280
280,291.15,,280
150,291.36,,150
190,291.96,,190
170,291.8,,170
0,292.77,,0
0,292.17,,0
180,291.96,,180
170,290.77,,170
180,290.38,,180
170,290.17,,170
180,289.92,,180
180,290.18,,180
170,289.67,,170
180,288.92,,180
170,288.66,,170
180,288.15,,180
200,288.41,,200
190,288.42,,190
180,287.35,,180
100,287.16,,100
180,286.95,,180
120,287.15,,120
110,287.36,,110
90,287.76,,90
110,287.57,,110
0,287.57,,0
70,287.77,,70
180,287.96,,180
90,287.74,,90
180,288.34,,180
90,288.35,,90
100,288.57,,100
90,287.95,,90
170,287.55,,170
170,287.42,,170
80,287.15,,80
60,285.63,,60
110,285.68,,110
100,286.14,,100
50,285.09,,50
100,285.88,,100
100,285.62,,100
130,284.76,,130
72,284.73,,72
0,285.54,,0
30,286.75,,30
100,287.75,,100
100,288.95,,100
120,289.95,,120
200,291.33,,200
340,291.77,,340
360,292.36,,360
180,293.34,,180
360,293.17,,360
190,292.36,,190
150,291.15,,150
340,289.34,,340
54,287.23,,54
54,286.35,,54
30,286.58,,30
70,285.8,,70
130,285.32,,130
31,284.84,,31
50,284.57,,50
50,284.57,,50
50,284.57,,50
58,284.1,,58
58,283.7,,58
58,286.29,,58
133,288.76,,133
133,291.15,,133
110,293.15,,110
350,293.84,,350
350,295.82,,350
220,296.2,,220
230,297.21,,230
165,297.44,,165
360,297.04,,360
0,296.58,,0
180,294.58,,180
192,291.6,,192
160,290.8,,160
51,290.18,,51
51,289.68,,51
323,288.93,,323
323,288.19,,323
323,287.89,,323
290,288.09,,290
290,287.56,,290
306,288.12,,306
290,288.55,,290
335,288.74,,335
335,289.15,,335
290,289.76,,290
71,290.57,,71
40,291.75,,40
350,292.6,,350
310,292.37,,310
340,293,,340
0,293.63,,0
340,293.62,,340
330,293.83,,330
290,292.6,,290
226,291.01,,226
226,289.97,,226
282,289.14,,282
282,288.65,,282
282,288.89,,282
303,287.88,,303
303,287.38,,303
303,286.85,,303
340,285.82,,340
340,285.32,,340
320,285.32,,320
300,285.32,,300
300,285.53,,300
310,286.54,,310
330,287.73,,330
340,288.78,,340
300,289.58,,300
290,290.98,,290
290,291.6,,290
290,292.19,,290
320,292.61,,320
310,293.21,,310
0,292.82,,0
322,292.61,,322
290,291,,290
180,288.35,,180
150,287.54,,150
333,285.65,,333
333,285.6,,333
24,285.24,,24
24,285.72,,24
24,286.37,,24
340,286.91,,340
330,286.46,,330
330,287.2,,330
330,286.99,,330
330,286.96,,330
340,287.76,,340
330,290.4,,330
330,292.04,,330
,293.27,,
330,293.87,,330
320,294.5,,320
290,295.25,,290
330,295.07,,330
310,295.23,,310
300,295.03,,300
0,294.24,,0
302,292.23,,302
310,288.97,,310
0,287.76,,0
170,285.84,,170
0,284.36,,0
31,283.6,,31
31,283.84,,31
31,282.58,,31
25,282.07,,25
340,282.09,,340
25,281.05,,25
100,281.52,,100
37,280.86,,37
37,284.04,,37
61,287.71,,61
0,289.95,,0
250,291.97,,250
320,293.2,,320
320,293.61,,320
340,294.42,,340
10,295.42,,10
260,295.63,,260
260,294.84,,260
180,293.61,,180
180,290.8,,180
170,288.97,,170
160,287.31,,160
150,286.85,,150
150,287.35,,150
160,286.12,,160
160,285.62,,160
150,284.81,,150
180,284.77,,180
100,284.57,,100
140,283.52,,140
110,282.88,,110
81,282.67,,81
81,284.27,,81
94,286.48,,94
360,289.55,,360
340,291.36,,340
340,292.63,,340
350,293.23,,350
350,294.25,,350
330,294.63,,330
68,294.83,,68
68,295.02,,68
28,293.64,,28
0,291.8,,0
20,289.15,,20
20,287.14,,20
140,286.83,,140
70,287.35,,70
130,286.65,,130
90,284.89,,90
100,285.15,,100
160,285.09,,160
100,284.57,,100
100,284.3,,100
180,284.5,,180
110,284.52,,110
100,284.93,,100
190,287.11,,190
110,287.76,,110
110,288.36,,110
100,288.77,,100
110,288.95,,110
130,289.01,,130
170,288.38,,170
120,287.98,,120
130,287.56,,130
170,286.97,,170
190,286.73,,190
210,285.52,,210
210,285.32,,210
240,285.37,,240
270,284.93,,270
250,284.37,,250
210,284.38,,210
140,283.89,,140
90,283.66,,90
130,284.16,,130
130,283.91,,130
240,283.13,,240
150,282.74,,150
240,283.12,,240
140,284.33,,140
180,285.52,,180
210,286.17,,210
170,286.94,,170
120,287.35,,120
115,287.96,,115
190,288.34,,190
200,288.74,,200
170,288.35,,170
100,287.36,,100
360,285.73,,360
110,285.11,,110
80,284.72,,80
70,284.9,,70
60,284.65,,60
160,284.65,,160
70,284.66,,70
70,283.9,,70
60,283.66,,60
170,283.89,,170
60,283.4,,60
170,283.13,,170
310,283.13,,310
200,283.33,,200
180,283.71,,180
0,284.72,,0
77,284.72,,77
139,285.16,,139
20,285.74,,20
270,285.37,,270
0,286.35,,0
60,285.97,,60
270,285.34,,270
120,285.16,,120
120,284.97,,120
120,284.55,,120
220,284.55,,220
116,284.41,,116
116,283.94,,116
80,284.13,,80
80,284.15,,80
160,283.38,,160
180,283.38,,180
80,283.12,,80
30,282.9,,30
53,281.92,,53
53,282.12,,53
220,282.71,,220
300,283.72,,300
360,285.15,,360
0,285.34,,0
320,286.36,,320
330,286.77,,330
330,287.54,,330
330,287.75,,330
330,288.16,,330
276,288.37,,276
249,287.39,,249
180,286.15,,180
250,285.29,,250
170,285.32,,170
120,285.43,,120
180,284.93,,180
180,284.65,,180
170,284.42,,170
180,284.66,,180
0,284.12,,0
180,283.89,,180
110,283.62,,110
57,283.13,,57
84,283.9453215,,84
112,284.7978215,,112
140,285.6503215,,140
170,286.54,,170
240,287.76,,240
240,288.37,,240
250,289.16,,250
240,290.17,,240
289,289.62,,289
230,289.79,,230
260,289.6,,260
290,288.79,,290
300,287.96,,300
320,286.56,,320
357,286.17,,357
357,286.15,,357
15,285.65,,15
350,285.64,,350
45,285.65,,45
45,285.18,,45
10,284.18,,10
36,284.45,,36
36,284.41,,36
360,282.79,,360
30,282.56,,30
60,283.91,,60
350,286.54,,350
300,288.15,,300
280,289.77,,280
260,290.18,,260
290,290.59,,290
242,291.01,,242
243,290.78,,243
243,290.01,,243
250,290,,250
199,289.6,,199
170,287.97,,170
30,287.55,,30
170,286.92,,170
90,286.92,,90
180,286.38,,180
60,287.15,,60
180,286.42,,180
50,286.92,,50
93,286.16,,93
80,285.65,,80
80,284.89,,80
93,284.76,,93
110,284.55,,110
160,286.15,,160
160,287.13,,160
170,288.73,,170
120,289.55,,120
140,290.75,,140
220,290.36,,220
330,291.39,,330
220,291.39,,220
213,291.59,,213
213,291.18,,213
250,290.41,,250
300,288.4,,300
340,286.96,,340
